Smiles,IC50,pIC50
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,4.1,-0.6127838567197355
COc1ccc2c(c1)C(CCCN1CCN(c3ccccc3OC)CC1)CCC2,150.0,-2.1760912590556813
CO/N=C(\CCN1CCN(c2ccccn2)CC1)c1ccccc1,10000.0,-4.0
CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,2e-08,7.698970004336019
Oc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,16500.0,-4.217483944213907
COc1cc2c(cc1O)[C@@H]1Cc3sc(CC(C)C)cc3CN1CC2,160.0,-2.204119982655925
O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,210.0,-2.322219294733919
CCOC(=O)N1CCC(N2CCC[C@@H](NC(=O)c3ccccc3C)C2)CC1,30000.0,-4.477121254719663
CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,128.0,-2.1072099696478683
COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,3630.78,-3.5599999344869393
COc1ccc(OC(C)CN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,18000.0,-4.2552725051033065
O=c1[nH]c2cc(Br)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,2700.0,-3.4313637641589874
Br.Clc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,5.0,-0.6989700043360189
Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3Cl)CC2)cc1,13.0,-1.1139433523068367
CCO/N=C(\CCN1CCN(c2cccc(OC)c2)CC1)c1ccccc1,10000.0,-4.0
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3Cl)CC2)CC1,2060.0,-3.3138672203691533
Cl.Cl.Cn1c(=O)c2c(ncn2CCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n(C)c1=O,43.0,-1.6334684555795866
O=c1[nH]c2ccc(F)cc2n1C1CCN(C2CCN(Cc3ccccc3C(F)(F)F)CC2)CC1,10000.0,-4.0
O=C(Nc1ccc(Oc2cccnc2)nc1)c1c[nH]c2ccccc12,10000.0,-4.0
Cc1ccc2c(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c[nH]c2c1,10000.0,-4.0
CCN1CCC[C@H]1CNC(=O)c1c(Cl)c(Cl)cc(O)c1OC,32.36,-1.5100085129402347
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1.202,-0.0799044676667207
CCc1c(Cl)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,12.02,-1.0799044676667207
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.1,-0.6127838567197355
COC(=O)CN(CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1)CC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc1ccc(CCN2CN(c3ccccc3)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C2=O)cc1,15.0,-1.1760912590556813
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,776.0,-2.8898617212581885
CCc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,50000.0,-4.698970004336019
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Br)cc2)CC1,100000.0,-5.0
O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccncc2)CC1,100000.0,-5.0
COc1ccc(OCCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,691.0,-2.8394780473741985
O=c1n(CCCCN2CCN(c3cccc4scnc34)CC2)nc2ccccn12,117.0,-2.0681858617461617
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,8.7,-0.9395192526186185
CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.71,-0.9400181550076633
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3CCS4)CC1)CCCC2O,11.8,-1.0718820073061255
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,8.28,-0.9180303367848801
CCOC(=O)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,10000.0,-4.0
CN1CCN(C2=Nc3ccccc3Sc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,23.0,-1.3617278360175928
O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Cl)cc(Cl)cn12,406.0,-2.6085260335771943
O=c1n(CCCCN2CCN(c3cccc4scnc34)CC2)nc2c(F)cccn12,7.0,-0.8450980400142568
C(=C/c1ccccc1)\CNC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,10000.0,-4.0
Cc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1.Cl.Cl.Cl.Cl,908.0,-2.958085848521085
COc1cc2c(cc1O)[C@@H]1Cc3cc(C)cc(C)c3CN1CC2,456.13,-2.6590886370424944
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,175.0,-2.2430380486862944
Cc1cccnc1-c1ccc(C(=O)NC/C=C/CN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,368.0,-2.5658478186735176
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,224.0,-2.3502480183341627
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,136.0,-2.1335389083702174
NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,2.1,-0.3222192947339193
CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccc(Cl)cc5c4c3)CC2)c2ccccc21,500.0,-2.6989700043360187
Cl.c1ccc(Cc2nc3c(c(Nc4ccccc4)n2)CCNCC3)cc1,146.7,-2.1664301138432824
CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4c(c3)c3ccccc3n4C(N)=O)CC2)c2ccccc21,1500.0,-3.1760912590556813
Oc1cccc(CCN(CCc2ccccc2)CC2CCC2)c1,1647.0,-3.2166935991697545
CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(C)(=O)=O)cc32)CC1,1000.0,-3.0
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,54.0,-1.7323937598229686
COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCN2CCC[C@H]12,3900.0,-3.591064607026499
CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,10000.0,-4.0
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,94.7,-1.9763499790032735
O=C(NC/C=C\CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,7.49,-0.8744818176994664
CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,10000.0,-4.0
CN(C)CC1CC2c3cccnc3Cc3ccccc3N2O1,1000.0,-3.0
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,251.19,-2.400002345927956
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,398.11,-2.60000308662774
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,1995.26,-3.2999994961169836
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,1995.26,-3.2999994961169836
CCCC(C(=O)c1cccc(C)c1)N1CCCC1,10000.0,-4.0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,473.0,-2.6748611407378116
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,8.88,-0.948412965778601
COc1cccc(C(=O)NCCN2CCN(c3ccccn3)CC2)c1,1000.0,-3.0
CN1CCN(c2cccc(N(C)S(=O)(=O)c3ccc4ccccc4c3)c2)CC1,10000.0,-4.0
CCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1OC,1.288,-0.1099158630237933
CCN1CCC[C@H]1CNC(=O)c1cc(OC)cc(O)c1OC,204.17,-2.30999192878118
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.16,0.7958800173440752
CCC(CC(=O)c1ccc(C)cc1)N1CCCC1,10000.0,-4.0
Cc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,188.0,-2.27415784926368
COc1ccccc1N1CCN(CCCCCCNC(=O)OC(C)(C)C)CC1,3.981,-0.599992177584098
COc1ccc(CN2CCO[C@@H](CCc3ccccc3)C2)cc1,20000.0,-4.301029995663981
COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4C(c4ccccc4C)C3)nn2)CC1,480.0,-2.681241237375587
Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,584.0,-2.7664128471123997
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.7,0.1549019599857432
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,35.0,-1.5440680443502757
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,88.3,-1.9459607035775686
O=C(CCCCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10000.0,-4.0
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3nc4ccccc4[nH]3)CC2)cc(C(F)(F)F)n1,490.0,-2.690196080028514
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC(=O)N3CCN(C(=O)CCC(=O)NN4c5ccc(Cl)cc5N=C(N5CCN(C)CC5)c5ccccc54)CC3)c3ccccc32)CC1,1617.0,-3.208710019906401
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,63.0,-1.7993405494535817
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,2650.0,-3.423245873936808
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3[N+](=O)[O-])CC2)CC1,1130.0,-3.05307844348342
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3nc4ccccc4[nH]3)CC2)cc(C(F)(F)F)n1,301.0,-2.478566495593843
O=C(CCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10715.19,-4.029999876284985
CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,10000.0,-4.0
CCCCCCCCCC(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,776.0,-2.8898617212581885
CCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,910.0,-2.9590413923210934
O=C(CCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,44.67,-1.6500159524718385
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCC(=O)N3CCN(C(=O)CCCC(=O)N4CCN(C(=O)CCCC(=O)NN5c6ccc(Cl)cc6N=C(N6CCN(C)CC6)c6ccccc65)CC4)CC3)c3ccccc32)CC1,2630.27,-3.4200003315663743
O=C(CCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,87.0,-1.9395192526186185
O=C(CCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,44.0,-1.6434526764861874
O=C(CCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,11000.0,-4.041392685158225
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2,2.61,-0.41664050733828095
Cc1nc2n(c(=O)c1CCN1CCN(c3noc4cc(F)ccc34)CC1)CCCC2O,9.65,-0.9845273133437926
COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2C)cc1,100000.0,-5.0
Cn1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)n1,4400.0,-3.6434526764861874
COc1cccc(C(=O)CCCN2CCN(c3ccccc3OC)CC2)c1,13.0,-1.1139433523068367
CN(C(=O)/C=C/c1ccccc1)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C/C(=O)O,7100.0,-3.8512583487190755
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,10000.0,-4.0
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,1000.0,-3.0
N#Cc1cccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc12,1.5,-0.17609125905568124
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.66,-0.22010808804005508
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4c3OC(F)(F)O4)CC1)CCCC2.Cl,36.6,-1.5634810853944108
Cc1nc2n(c(=O)c1CCN1CCN(c3ncnc4sccc34)CC1)CCCC2,5530.0,-3.7427251313046983
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,2440.0,-3.3873898263387296
Br.Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1Cl,2.0,-0.3010299956639812
COc1ccccc1CNCc1ccc(CCNC[C@@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,1995.26,-3.2999994961169836
Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,870.0,-2.9395192526186187
CN(C)C(=O)c1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,1000.0,-3.0
COc1ccccc1N1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1,6.6,-0.8195439355418687
CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,10000.0,-4.0
CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,10000.0,-4.0
O=C(CCCCCCCCCCCCCCCCC(=O)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1)NCCCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7762.47,-3.889999934748613
CCCCCCCCCC(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,8912.51,-3.950000030146585
CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)CCCCCCCCCCCCCCCCCCC(=O)N3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,10000.0,-4.0
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC(=O)OCCOC(=O)CCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,2412.0,-3.3823773034681137
